match_id,label,role,minute,gold,cs,xp,kills,deaths,assists,damage_dealt,cc_score,apm,distance_moved,wards_placed,wards_killed
NA1_5473325524,1,UNKNOWN,5,2264,3,1349,3,1,0,2200,43499,1,2707,0,0
NA1_5473325524,1,UNKNOWN,6,2419,4,1530,3,1,0,2200,43499,2,5336,0,0
NA1_5473325524,1,UNKNOWN,7,2730,5,2012,3,1,1,2976,54321,1,1386,0,0
NA1_5473325524,1,UNKNOWN,8,3016,6,2213,3,1,1,3611,60816,0,2127,0,0
NA1_5473325524,1,UNKNOWN,9,3550,6,2454,4,1,1,5179,81090,5,11642,0,0
NA1_5473325524,1,UNKNOWN,10,3886,6,2660,4,2,2,6530,121680,1,5912,0,0
NA1_5473325524,1,UNKNOWN,11,4109,8,2700,4,2,2,6530,121680,0,1596,0,0
NA1_5473325524,1,UNKNOWN,12,4309,8,2747,4,3,2,6820,124986,1,1298,0,0
NA1_5473325524,1,UNKNOWN,13,4914,8,3102,5,4,2,7985,131379,2,3145,0,0
NA1_5473325524,1,UNKNOWN,14,5553,13,4053,5,4,4,9400,153283,1,3321,0,0
NA1_5473325524,1,UNKNOWN,15,5974,13,4247,5,4,4,10072,157492,3,11728,0,0
NA1_5473325784,1,UNKNOWN,1,500,0,0,0,0,0,15,1703,4,0,0,0
NA1_5473325784,1,UNKNOWN,2,781,9,576,0,0,0,96,15665,1,637,0,0
NA1_5473325784,1,UNKNOWN,3,1055,16,1209,0,0,0,139,15699,2,314,0,0
NA1_5473325784,1,UNKNOWN,4,1246,20,1384,0,1,0,469,27005,4,415,0,0
NA1_5473325784,1,UNKNOWN,5,1558,31,2004,0,1,0,487,57915,1,439,0,0
NA1_5473325784,1,UNKNOWN,6,1951,44,2575,0,1,0,998,75159,1,814,0,0
NA1_5473325784,1,UNKNOWN,7,2353,59,3425,0,1,0,998,111824,1,548,0,0
NA1_5473325784,1,UNKNOWN,8,2557,64,3704,0,1,0,998,121443,2,169,0,0
NA1_5473325784,1,UNKNOWN,9,3200,84,4616,0,1,0,998,149280,1,1313,0,0
NA1_5473325784,1,UNKNOWN,10,3701,97,5249,0,1,0,998,172081,0,492,0,0
NA1_5473325784,1,UNKNOWN,11,3910,102,5528,0,1,0,2053,201342,4,2215,0,0
NA1_5473325784,1,UNKNOWN,12,4882,118,6461,1,1,1,3563,244248,2,3083,0,0
NA1_5473325784,1,UNKNOWN,13,5293,124,6753,1,1,1,3775,250763,2,3911,0,0
NA1_5473325784,1,UNKNOWN,14,5531,131,7012,1,1,1,4752,278469,1,7671,0,0
NA1_5473325784,1,UNKNOWN,15,5749,137,7353,1,1,1,4752,278836,1,1103,0,0
NA1_5473327945,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5473327945,1,UNKNOWN,2,823,12,620,0,0,0,373,4074,1,724,0,0
NA1_5473327945,1,UNKNOWN,3,1117,20,1129,0,0,0,373,5143,3,10905,0,0
NA1_5473327945,1,UNKNOWN,4,1489,33,1762,0,0,0,373,6245,1,10919,0,0
NA1_5473327945,1,UNKNOWN,5,1753,41,2165,0,0,0,581,7381,3,10040,0,0
NA1_5473327945,1,UNKNOWN,6,2091,52,2736,0,0,0,690,8383,1,9731,0,0
NA1_5473327945,1,UNKNOWN,7,2302,57,3015,0,0,0,970,10521,1,2224,0,0
NA1_5473327945,1,UNKNOWN,8,2762,70,3635,0,0,0,970,12658,1,2620,0,0
NA1_5473327945,1,UNKNOWN,9,3344,75,4215,1,0,0,2089,17234,2,2360,0,0
NA1_5473327945,1,UNKNOWN,10,3665,85,4755,1,0,0,2276,30161,1,2262,0,0
NA1_5473327945,1,UNKNOWN,11,3934,93,5313,1,0,0,2708,42085,1,1756,0,0
NA1_5473327945,1,UNKNOWN,12,4192,98,5540,1,1,0,3739,47380,1,5372,0,0
NA1_5473327945,1,UNKNOWN,13,4567,105,6678,1,1,0,3772,48616,1,4899,0,0
NA1_5473327945,1,UNKNOWN,14,5307,114,7385,2,1,0,5435,56198,3,10697,0,0
NA1_5473327945,1,UNKNOWN,15,5724,129,8177,2,1,0,5878,59538,0,6235,0,0
NA1_5473328041,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473328041,1,UNKNOWN,2,689,0,342,0,0,0,247,30595,1,471,0,0
NA1_5473328041,1,UNKNOWN,3,885,1,705,0,0,0,434,34303,1,2098,0,0
NA1_5473328041,1,UNKNOWN,4,1060,2,1116,0,0,0,518,39981,3,8975,0,0
NA1_5473328041,1,UNKNOWN,5,1231,4,1336,0,0,0,518,39981,1,8847,0,0
NA1_5473328041,1,UNKNOWN,6,1536,6,1664,0,0,1,814,55584,0,2651,0,0
NA1_5473328041,1,UNKNOWN,7,1736,6,1901,0,0,1,994,59660,3,5631,0,0
NA1_5473328041,1,UNKNOWN,8,1953,6,1939,0,1,2,1240,68450,2,4681,0,0
NA1_5473328041,1,UNKNOWN,9,2206,8,2262,0,1,2,1358,73499,0,353,0,0
NA1_5473328041,1,UNKNOWN,10,2401,9,2386,0,2,2,1529,89031,2,9835,0,0
NA1_5473328041,1,UNKNOWN,11,2723,9,2581,0,2,3,1736,97713,1,5206,0,0
NA1_5473328041,1,UNKNOWN,12,3034,10,2828,0,2,3,1814,107499,0,1277,0,0
NA1_5473328041,1,UNKNOWN,13,3401,10,3185,0,3,6,2024,110205,2,5279,0,0
NA1_5473328041,1,UNKNOWN,14,3665,11,3433,0,3,7,2195,110205,3,8176,0,0
NA1_5473328041,1,UNKNOWN,15,3951,12,3710,0,3,7,2195,110205,0,3030,0,0
NA1_5473328218,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473328218,1,UNKNOWN,2,868,12,685,0,0,0,0,1436,2,4516,0,0
NA1_5473328218,1,UNKNOWN,3,1344,24,1239,0,0,0,0,15472,1,3777,0,0
NA1_5473328218,1,UNKNOWN,4,1618,32,1454,0,0,0,0,30871,4,7780,0,0
NA1_5473328218,1,UNKNOWN,5,2000,44,2071,0,0,0,0,60727,1,8313,0,0
NA1_5473328218,1,UNKNOWN,6,2327,52,2515,0,0,0,238,62264,1,3409,0,0
NA1_5473328218,1,UNKNOWN,7,2724,64,3168,0,0,0,238,64502,0,2147,0,0
NA1_5473328218,1,UNKNOWN,8,3141,76,3830,0,0,0,238,65907,1,3738,0,0
NA1_5473328218,1,UNKNOWN,9,3377,82,4105,0,0,0,238,65907,4,7235,0,0
NA1_5473328218,1,UNKNOWN,10,4123,94,5042,1,0,0,731,92661,3,3224,0,0
NA1_5473328218,1,UNKNOWN,11,4716,104,5567,1,0,0,731,92995,2,7199,0,0
NA1_5473328218,1,UNKNOWN,12,4958,108,5877,1,1,0,1683,94873,0,4370,0,0
NA1_5473328218,1,UNKNOWN,13,5290,116,6448,1,1,0,1683,95941,2,9252,0,0
NA1_5473328218,1,UNKNOWN,14,5832,132,7367,1,1,0,1683,105147,1,7707,0,0
NA1_5473328218,1,UNKNOWN,15,5984,133,7489,1,1,0,2893,106116,1,8585,0,0
NA1_5473328305,1,UNKNOWN,1,500,0,0,0,0,0,61,0,4,0,0,0
NA1_5473328305,1,UNKNOWN,2,817,12,402,0,0,0,416,0,1,778,0,0
NA1_5473328305,1,UNKNOWN,3,1533,24,852,1,0,0,1200,1703,2,1248,0,0
NA1_5473328305,1,UNKNOWN,4,1991,32,1246,2,0,0,2158,1703,2,193,0,0
NA1_5473328305,1,UNKNOWN,5,2436,49,1862,2,0,0,2158,1703,3,580,0,0
NA1_5473328305,1,UNKNOWN,6,2761,59,2292,2,0,0,3419,6085,0,152,0,0
NA1_5473328305,1,UNKNOWN,7,3466,70,2762,3,0,0,4126,6085,4,7015,0,0
NA1_5473328305,1,UNKNOWN,8,4030,81,3187,4,0,1,5155,6085,1,8053,0,0
NA1_5473328305,1,UNKNOWN,9,4619,88,3430,4,0,1,5337,6085,4,2943,0,0
NA1_5473328305,1,UNKNOWN,10,4926,97,3720,4,1,1,5337,7655,1,3254,0,0
NA1_5473328305,1,UNKNOWN,11,6086,104,4140,6,1,1,8570,13500,3,2603,0,0
NA1_5473328305,1,UNKNOWN,12,6225,105,4233,6,2,1,9575,13500,2,2255,0,0
NA1_5473328305,1,UNKNOWN,13,7254,118,4805,7,2,1,9866,13500,3,8796,0,0
NA1_5473328305,1,UNKNOWN,14,7566,125,5153,7,2,1,11777,17876,2,2887,0,0
NA1_5473328305,1,UNKNOWN,15,8184,131,5748,8,3,2,12621,17876,3,2018,0,0
NA1_5473328911,1,UNKNOWN,1,520,1,62,0,0,0,132,0,5,0,0,0
NA1_5473328911,1,UNKNOWN,2,769,9,589,0,0,0,132,2643,1,128,0,0
NA1_5473328911,1,UNKNOWN,3,1159,23,1253,0,0,0,254,5282,2,195,0,0
NA1_5473328911,1,UNKNOWN,4,1537,36,1886,0,0,0,561,9993,1,833,0,0
NA1_5473328911,1,UNKNOWN,5,2251,44,2455,1,0,1,1296,17409,5,2650,0,0
NA1_5473328911,1,UNKNOWN,6,2709,55,3026,1,0,1,1711,37584,0,5663,0,0
NA1_5473328911,1,UNKNOWN,7,3247,65,3718,2,0,1,2550,42795,2,3107,0,0
NA1_5473328911,1,UNKNOWN,8,3492,72,4233,2,0,1,2938,42795,3,5259,0,0
NA1_5473328911,1,UNKNOWN,9,3914,88,5021,2,0,1,3412,55693,0,5571,0,0
NA1_5473328911,1,UNKNOWN,10,4203,93,5375,2,0,1,3700,55693,2,3192,0,0
NA1_5473328911,1,UNKNOWN,11,4848,98,5792,3,0,1,4673,66017,3,6331,0,0
NA1_5473328911,1,UNKNOWN,12,5293,112,6382,3,0,1,4673,76395,1,7450,0,0
NA1_5473328911,1,UNKNOWN,13,5637,123,7015,3,0,1,5667,82475,2,7165,0,0
NA1_5473328911,1,UNKNOWN,14,6055,126,7362,4,0,1,6471,84279,2,8062,0,0
NA1_5473328911,1,UNKNOWN,15,7104,134,8117,6,0,1,8687,93397,2,5085,0,0
NA1_5473329606,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473329606,1,UNKNOWN,2,688,1,402,0,0,0,175,6827,1,1226,0,0
NA1_5473329606,1,UNKNOWN,3,881,3,760,0,0,0,538,12287,1,926,0,0
NA1_5473329606,1,UNKNOWN,4,1051,5,1165,0,0,0,538,12287,3,5694,0,0
NA1_5473329606,1,UNKNOWN,5,1237,8,1407,0,0,0,868,21173,0,4142,0,0
NA1_5473329606,1,UNKNOWN,6,1551,10,1823,0,1,1,1394,29823,2,3353,0,0
NA1_5473329606,1,UNKNOWN,7,1691,10,1823,0,1,1,1394,29823,2,5183,0,0
NA1_5473329606,1,UNKNOWN,8,1894,14,2045,0,1,1,1394,29823,0,4600,0,0
NA1_5473329606,1,UNKNOWN,9,2172,14,2441,0,2,2,2092,40735,2,6685,0,0
NA1_5473329606,1,UNKNOWN,10,2433,19,2658,0,2,2,2092,49954,0,4720,0,0
NA1_5473329606,1,UNKNOWN,11,2667,20,2658,0,2,2,2739,62532,2,10261,0,0
NA1_5473329606,1,UNKNOWN,12,2879,21,3210,0,2,2,2739,63768,1,854,0,0
NA1_5473329606,1,UNKNOWN,13,3112,25,3662,0,2,2,2921,67208,0,1652,0,0
NA1_5473329606,1,UNKNOWN,14,3309,27,3763,0,2,2,2921,67208,1,4618,0,0
NA1_5473329606,1,UNKNOWN,15,3621,27,4695,0,2,3,3295,73128,1,3443,0,0
NA1_5473330755,1,UNKNOWN,1,500,0,0,0,0,0,0,0,5,0,0,0
NA1_5473330755,1,UNKNOWN,2,703,1,402,0,0,0,362,1102,1,401,0,0
NA1_5473330755,1,UNKNOWN,3,889,3,774,0,0,0,362,1102,1,336,0,0
NA1_5473330755,1,UNKNOWN,4,1437,6,1224,1,0,0,1180,2304,2,9341,0,0
NA1_5473330755,1,UNKNOWN,5,1640,8,1304,1,1,0,1850,3305,1,8539,0,0
NA1_5473330755,1,UNKNOWN,6,1785,8,1427,1,1,0,1850,3305,0,2637,0,0
NA1_5473330755,1,UNKNOWN,7,1991,8,1427,1,2,0,2441,3506,2,6293,0,0
NA1_5473330755,1,UNKNOWN,8,2571,8,1685,2,3,0,3384,11897,1,5823,0,0
NA1_5473330755,1,UNKNOWN,9,2823,10,1960,2,3,0,3384,11897,3,5541,0,0
NA1_5473330755,1,UNKNOWN,10,3198,10,2290,2,3,1,3739,13835,1,3305,0,0
NA1_5473330755,1,UNKNOWN,11,3399,10,2370,2,4,1,3884,13835,0,8278,0,0
NA1_5473330755,1,UNKNOWN,12,3856,14,2901,2,5,2,5107,17008,1,11296,0,0
NA1_5473330755,1,UNKNOWN,13,4009,14,2963,2,5,2,5107,17008,1,5484,0,0
NA1_5473330755,1,UNKNOWN,14,4196,15,3041,2,6,2,5171,18210,0,4446,0,0
NA1_5473330755,1,UNKNOWN,15,5740,15,4380,4,6,3,8369,21551,4,1929,0,0
NA1_5473331784,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5473331784,1,UNKNOWN,2,673,0,323,0,0,0,147,2171,2,3489,0,0
NA1_5473331784,1,UNKNOWN,3,888,5,795,0,0,0,375,5612,1,508,0,0
NA1_5473331784,1,UNKNOWN,4,1569,5,922,1,1,1,885,11047,4,8781,0,0
NA1_5473331784,1,UNKNOWN,5,1732,5,1104,1,1,1,926,11047,0,1346,0,0
NA1_5473331784,1,UNKNOWN,6,2089,5,1271,1,1,2,1311,17105,4,7160,0,0
NA1_5473331784,1,UNKNOWN,7,2434,5,1763,1,2,4,2017,25354,1,860,0,0
NA1_5473331784,1,UNKNOWN,8,2586,5,1763,1,2,4,2017,26156,1,1215,0,0
NA1_5473331784,1,UNKNOWN,9,2810,5,1763,1,3,4,2537,30774,0,9783,0,0
NA1_5473331784,1,UNKNOWN,10,3075,6,1763,1,4,4,2838,37623,1,13185,0,0
NA1_5473331784,1,UNKNOWN,11,3374,6,1822,1,4,5,3076,39827,1,5736,0,0
NA1_5473331784,1,UNKNOWN,12,3757,7,2173,1,4,7,3353,44559,1,3382,0,0
NA1_5473331784,1,UNKNOWN,13,4431,10,2844,2,4,7,3868,48801,2,9018,0,0
NA1_5473331784,1,UNKNOWN,14,4611,10,3392,2,4,7,3868,48801,4,13282,0,0
NA1_5473331784,1,UNKNOWN,15,4989,10,4228,2,5,8,4388,56716,1,8835,0,0
NA1_5473332240,1,UNKNOWN,1,505,0,0,0,0,0,0,0,4,0,0,0
NA1_5473332240,1,UNKNOWN,2,760,8,322,0,0,0,199,5043,2,561,0,0
NA1_5473332240,1,UNKNOWN,3,944,12,641,0,1,0,199,5043,1,347,0,0
NA1_5473332240,1,UNKNOWN,4,1178,16,1039,0,1,0,745,11824,1,1019,0,0
NA1_5473332240,1,UNKNOWN,5,1410,23,1628,0,1,0,861,20008,2,8070,0,0
NA1_5473332240,1,UNKNOWN,6,1654,29,1935,0,1,0,1466,32232,1,7827,0,0
NA1_5473332240,1,UNKNOWN,7,1885,35,2338,0,2,0,1968,41720,1,474,0,0
NA1_5473332240,1,UNKNOWN,8,2109,41,2834,0,3,0,2815,45099,2,2593,0,0
NA1_5473332240,1,UNKNOWN,9,2348,48,3206,0,3,0,2815,48305,1,1858,0,0
NA1_5473332240,1,UNKNOWN,10,2737,54,3807,0,4,1,3415,52450,0,2062,0,0
NA1_5473332240,1,UNKNOWN,11,2927,58,4086,0,4,1,3415,57961,3,840,0,0
NA1_5473332240,1,UNKNOWN,12,3922,68,5143,1,5,1,4511,75786,4,511,0,0
NA1_5473332240,1,UNKNOWN,13,4212,76,5652,1,5,1,5114,81130,0,1093,0,0
NA1_5473332240,1,UNKNOWN,14,4421,80,5869,1,6,1,5292,84370,2,2000,0,0
NA1_5473332240,1,UNKNOWN,15,5601,96,6616,2,6,1,6256,95563,2,4091,0,0
NA1_5473333577,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5473333577,1,UNKNOWN,2,727,6,496,0,0,0,0,0,2,224,0,0
NA1_5473333577,1,UNKNOWN,3,1075,17,1191,0,0,0,141,12659,2,381,0,0
NA1_5473333577,1,UNKNOWN,4,1326,24,1762,0,0,0,141,14162,1,1832,0,0
NA1_5473333577,1,UNKNOWN,5,1640,36,2382,0,0,0,141,20309,3,10434,0,0
NA1_5473333577,1,UNKNOWN,6,1864,42,2922,0,0,0,196,39396,1,9533,0,0
NA1_5473333577,1,UNKNOWN,7,2176,51,3555,0,0,0,313,47781,1,1577,0,0
NA1_5473333577,1,UNKNOWN,8,2380,56,3865,0,0,0,797,69026,2,1140,0,0
NA1_5473333577,1,UNKNOWN,9,2684,64,4467,0,0,0,943,73268,1,950,0,0
NA1_5473333577,1,UNKNOWN,10,2896,70,4994,0,0,0,1424,88182,0,339,0,0
NA1_5473333577,1,UNKNOWN,11,3299,85,5720,0,0,0,1781,101509,1,345,0,0
NA1_5473333577,1,UNKNOWN,12,3668,97,6353,0,0,0,2060,109461,1,10808,0,0
NA1_5473333577,1,UNKNOWN,13,3977,106,7533,0,0,0,2060,119383,4,10186,0,0
NA1_5473333577,1,UNKNOWN,14,4301,113,8156,0,0,1,3592,136572,0,287,0,0
NA1_5473333577,1,UNKNOWN,15,5219,121,9033,1,0,1,4655,152907,2,9959,0,0
NA1_5473335479,1,UNKNOWN,1,500,0,0,0,0,0,88,0,4,0,0,0
NA1_5473335479,1,UNKNOWN,2,783,10,558,0,0,0,676,3173,1,546,0,0
NA1_5473335479,1,UNKNOWN,3,1289,12,1026,1,0,0,1104,4342,5,3272,0,0
NA1_5473335479,1,UNKNOWN,4,1689,27,1814,1,0,0,1121,4342,2,3466,0,0
NA1_5473335479,1,UNKNOWN,5,2038,33,2093,1,0,0,2357,6646,0,877,0,0
NA1_5473335479,1,UNKNOWN,6,2625,42,2992,2,0,0,2729,11055,6,7635,0,0
NA1_5473335479,1,UNKNOWN,7,3207,60,3904,2,0,0,2729,13226,1,9961,0,0
NA1_5473335479,1,UNKNOWN,8,3647,64,4234,3,0,0,3836,18523,4,3986,0,0
NA1_5473335479,1,UNKNOWN,9,4208,77,5175,4,0,0,5117,22865,2,137,0,0
NA1_5473335479,1,UNKNOWN,10,4669,88,5746,4,0,0,5716,29278,0,3410,0,0
NA1_5473335479,1,UNKNOWN,11,5225,99,6458,5,0,0,6395,36144,2,3824,0,0
NA1_5473335479,1,UNKNOWN,12,5698,111,7761,5,0,0,6549,43464,5,358,0,0
NA1_5473335479,1,UNKNOWN,13,5958,116,8040,5,0,0,7473,51079,1,6495,0,0
NA1_5473335479,1,UNKNOWN,14,6545,128,8737,5,0,0,7497,54219,1,7475,0,0
NA1_5473335479,1,UNKNOWN,15,6919,135,9242,5,0,1,7652,57225,1,12407,0,0
NA1_5473335708,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473335708,1,UNKNOWN,2,664,1,402,0,0,0,155,8650,1,1352,0,0
NA1_5473335708,1,UNKNOWN,3,875,3,778,0,0,0,836,23313,1,860,0,0
NA1_5473335708,1,UNKNOWN,4,1045,5,919,0,0,0,836,23313,1,1182,0,0
NA1_5473335708,1,UNKNOWN,5,1251,8,1302,0,0,0,901,25451,1,298,0,0
NA1_5473335708,1,UNKNOWN,6,1526,9,1785,0,0,1,1466,47934,0,1029,0,0
NA1_5473335708,1,UNKNOWN,7,1716,12,2076,0,0,1,1466,47934,4,1977,0,0
NA1_5473335708,1,UNKNOWN,8,1909,13,2398,0,0,1,1558,53480,0,1067,0,0
NA1_5473335708,1,UNKNOWN,9,2156,17,2803,0,0,1,1558,53480,1,354,0,0
NA1_5473335708,1,UNKNOWN,10,2538,18,3264,0,0,2,2106,61729,0,2171,0,0
NA1_5473335708,1,UNKNOWN,11,2837,19,3465,0,0,4,2571,67207,3,5740,0,0
NA1_5473335708,1,UNKNOWN,12,3141,20,3882,0,0,5,3330,74087,0,6132,0,0
NA1_5473335708,1,UNKNOWN,13,3432,25,4177,0,0,6,3469,78262,1,4017,0,0
NA1_5473335708,1,UNKNOWN,14,3658,25,4177,0,0,6,3469,83205,3,4647,0,0
NA1_5473335708,1,UNKNOWN,15,4026,26,4706,0,0,7,3469,94362,0,5846,0,0
NA1_5473337331,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5473337331,1,UNKNOWN,2,761,8,496,0,0,0,268,0,1,527,0,0
NA1_5473337331,1,UNKNOWN,3,1061,16,1191,0,0,0,560,2271,2,2976,0,0
NA1_5473337331,1,UNKNOWN,4,1295,20,1545,0,0,0,920,3373,2,3369,0,0
NA1_5473337331,1,UNKNOWN,5,2173,27,2247,2,0,0,1975,7959,3,589,0,0
NA1_5473337331,1,UNKNOWN,6,2423,33,2570,2,0,0,1975,8961,3,1178,0,0
NA1_5473337331,1,UNKNOWN,7,2743,43,3141,2,0,0,2183,11300,0,576,0,0
NA1_5473337331,1,UNKNOWN,8,3069,55,3666,2,0,0,3343,18562,1,1607,0,0
NA1_5473337331,1,UNKNOWN,9,3658,63,4233,2,0,1,4039,22804,1,2585,0,0
NA1_5473337331,1,UNKNOWN,10,3938,73,4866,2,0,1,4092,25076,2,1258,0,0
NA1_5473337331,1,UNKNOWN,11,4264,85,5424,2,0,1,5370,27415,3,7148,0,0
NA1_5473337331,1,UNKNOWN,12,4531,94,5871,2,0,1,6838,29752,0,7133,0,0
NA1_5473337331,1,UNKNOWN,13,4840,101,6855,2,1,1,7514,30921,2,1286,0,0
NA1_5473337331,1,UNKNOWN,14,5127,111,7343,2,1,1,7514,38903,1,1071,0,0
NA1_5473337331,1,UNKNOWN,15,5618,128,8384,2,1,1,9296,43290,0,726,0,0
NA1_5473338938,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473338938,1,UNKNOWN,2,729,7,342,0,0,0,57,2839,2,368,0,0
NA1_5473338938,1,UNKNOWN,3,1003,14,693,0,0,0,183,4041,1,578,0,0
NA1_5473338938,1,UNKNOWN,4,1313,23,1125,0,0,0,987,15232,0,186,0,0
NA1_5473338938,1,UNKNOWN,5,1619,34,1508,0,0,0,1223,15232,1,411,0,0
NA1_5473338938,1,UNKNOWN,6,1936,45,2000,0,0,0,1276,30263,4,996,0,0
NA1_5473338938,1,UNKNOWN,7,2121,49,2217,0,0,0,1276,30263,0,413,0,0
NA1_5473338938,1,UNKNOWN,8,2379,57,2580,0,0,0,1532,33135,1,365,0,0
NA1_5473338938,1,UNKNOWN,9,2684,65,3026,0,0,0,1532,34471,0,635,0,0
NA1_5473338938,1,UNKNOWN,10,3093,80,3603,0,0,0,2988,50755,1,971,0,0
NA1_5473338938,1,UNKNOWN,11,3358,88,4063,0,0,0,3307,65119,1,358,0,0
NA1_5473338938,1,UNKNOWN,12,3741,101,4572,0,0,0,3347,76977,1,8836,0,0
NA1_5473338938,1,UNKNOWN,13,4342,109,5143,0,0,0,3676,80551,1,8437,0,0
NA1_5473338938,1,UNKNOWN,14,4703,122,5604,0,0,0,4070,85482,0,98,0,0
NA1_5473338938,1,UNKNOWN,15,5778,136,6381,2,0,0,5595,107558,3,2039,0,0
NA1_5473339494,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5473339494,1,UNKNOWN,2,721,6,302,0,0,0,391,0,1,1919,0,0
NA1_5473339494,1,UNKNOWN,3,1477,17,764,1,0,0,674,0,2,1153,0,0
NA1_5473339494,1,UNKNOWN,4,2042,24,1095,2,0,0,2011,31532,1,1023,0,0
NA1_5473339494,1,UNKNOWN,5,2331,32,1528,2,0,0,2016,31532,4,376,0,0
NA1_5473339494,1,UNKNOWN,6,2686,40,1982,2,0,0,2375,43724,1,1267,0,0
NA1_5473339494,1,UNKNOWN,7,3164,48,2391,3,0,0,4220,59526,1,1509,0,0
NA1_5473339494,1,UNKNOWN,8,3388,54,2732,3,0,0,4220,59526,3,1581,0,0
NA1_5473339494,1,UNKNOWN,9,3775,67,3427,3,0,0,4790,92956,1,150,0,0
NA1_5473339494,1,UNKNOWN,10,4360,76,3930,4,0,0,6119,101941,1,377,0,0
NA1_5473339494,1,UNKNOWN,11,5061,83,4420,4,0,2,7439,101941,3,8537,0,0
NA1_5473339494,1,UNKNOWN,12,5694,93,4773,4,0,2,7594,114499,0,7261,0,0
NA1_5473339494,1,UNKNOWN,13,6206,93,4900,5,1,2,8955,117528,2,934,0,0
NA1_5473339494,1,UNKNOWN,14,6651,102,5410,5,1,3,10147,128084,1,2522,0,0
NA1_5473339494,1,UNKNOWN,15,6928,105,5580,5,2,3,10147,135064,1,6898,0,0
NA1_5473339877,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5473339877,1,UNKNOWN,2,729,7,598,0,0,0,158,10554,1,1545,0,0
NA1_5473339877,1,UNKNOWN,3,983,13,1138,0,0,0,567,23347,1,435,0,0
NA1_5473339877,1,UNKNOWN,4,1341,25,1988,0,0,0,607,30495,2,592,0,0
NA1_5473339877,1,UNKNOWN,5,1627,26,2185,0,1,1,864,39180,4,371,0,0
NA1_5473339877,1,UNKNOWN,6,1951,36,2796,0,1,1,864,48065,1,1207,0,0
NA1_5473339877,1,UNKNOWN,7,2303,47,3398,0,2,1,1046,71697,3,1558,0,0
NA1_5473339877,1,UNKNOWN,8,2547,54,3739,0,2,1,1138,97380,1,18,0,0
NA1_5473339877,1,UNKNOWN,9,2928,67,4372,0,2,1,1429,116833,1,770,0,0
NA1_5473339877,1,UNKNOWN,10,3269,78,4943,0,2,1,1846,131866,0,823,0,0
NA1_5473339877,1,UNKNOWN,11,3471,82,5315,0,3,1,2264,140696,3,1585,0,0
NA1_5473339877,1,UNKNOWN,12,4206,92,6461,1,3,2,4129,180410,2,632,0,0
NA1_5473339877,1,UNKNOWN,13,4363,92,6520,1,4,2,4883,191883,3,5069,0,0
NA1_5473339877,1,UNKNOWN,14,4888,98,7088,2,4,2,6904,210154,1,4654,0,0
NA1_5473339877,1,UNKNOWN,15,5310,108,7729,2,4,3,7429,228935,3,972,0,0
NA1_5473340713,1,UNKNOWN,1,500,0,0,0,0,0,662,0,4,0,0,0
NA1_5473340713,1,UNKNOWN,2,727,6,296,0,1,0,771,0,2,2370,0,0
NA1_5473340713,1,UNKNOWN,3,1001,13,634,0,1,0,898,0,0,862,0,0
NA1_5473340713,1,UNKNOWN,4,1283,20,1071,0,1,0,1099,0,3,7642,0,0
NA1_5473340713,1,UNKNOWN,5,1501,26,1353,0,1,0,1648,0,1,8863,0,0
NA1_5473340713,1,UNKNOWN,6,1905,37,1764,0,1,0,1648,0,3,7709,0,0
NA1_5473340713,1,UNKNOWN,7,2028,37,1764,0,2,0,1808,0,0,4253,0,0
NA1_5473340713,1,UNKNOWN,8,2360,46,2047,0,2,0,2323,0,0,4426,0,0
NA1_5473340713,1,UNKNOWN,9,2741,59,2556,0,2,0,2323,0,3,9196,0,0
NA1_5473340713,1,UNKNOWN,10,2980,64,3003,0,2,0,2323,0,0,6321,0,0
NA1_5473340713,1,UNKNOWN,11,3325,77,3438,0,2,0,2323,0,1,2549,0,0
NA1_5473340713,1,UNKNOWN,12,3600,84,3760,0,2,0,2323,0,0,2988,0,0
NA1_5473340713,1,UNKNOWN,13,3861,90,4072,0,2,0,2424,0,0,1998,0,0
NA1_5473340713,1,UNKNOWN,14,4154,100,4435,0,2,0,2830,0,1,2493,0,0
NA1_5473340713,1,UNKNOWN,15,5346,107,4825,1,3,0,3455,0,4,5590,0,0
NA1_5473341750,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5473341750,1,UNKNOWN,2,684,1,362,0,0,0,264,0,2,1164,0,0
NA1_5473341750,1,UNKNOWN,3,1332,1,860,1,0,1,1014,14396,2,748,0,0
NA1_5473341750,1,UNKNOWN,4,1527,2,1041,1,0,1,1130,15965,2,963,0,0
